plotID;subplotID;sample_date;no_cores;layer;o_hor;fr_liv;fr_dead;cr_liv;cr_dead;dens_fr_liv;dens_fr_dead;dens_cr_liv;dens_cr_dead;;interval
UPL2;B;05.12.2018;1;1;0;0.767;0.062;0.746;0;2.113;0.171;2.055;0;;60
KBPL6;A;14.06.2019;1;1;0;0.77;0.061;0;0;2.121;0.168;0;0;;90
UPL12;C;22.03.2019;1;1;0;0.771;0.361;4.103;0;2.124;0.995;11.304;0;;107
UPL2;A;10.07.2019;1;1;0;0.773;0;0.287;0;2.13;0;0.791;0;;108
KBPL16;D;13.03.2019;1;O;3;0.777;0.078;0.079;0;7.135;0.716;0.725;0;;100
UPL1;D;22.03.2019;1;3;0;0.779;0.058;0.235;0;2.146;0.16;0.647;0;;107
UPL6;B;10.07.2019;1;1;0;0.779;0;0.648;0;2.146;0;1.785;0;;108
UPL1;A;10.07.2019;1;1;0;0.779;0;1.323;0;2.146;0;3.645;0;;108
UPL10;A;17.12.2019;1;1;0;0.78;0.16;0.27;0;2.149;0.441;0.744;0;;77
UPL4;B;22.03.2019;1;1;0;0.791;0;0.333;0;2.179;0;0.917;0;;107
UPL10;A;22.03.2019;1;1;0;0.791;0;0;0;2.179;0;0;0;;107
UPL10;B;07.10.2018;1;O;3;0.792;0.089;0;0;7.273;0.817;0;0;;0
UPL5;B;10.07.2019;1;1;0;0.792;0;0.902;0;2.182;0;2.485;0;;108
NPL1;D;20.12.2019;1;O;4.5;0.797;0;0;0;4.879;0;0;0;;85
NPL11;D;10.09.2018;1;O;3;0.8;0;0.47;0;7.347;0;4.316;0;;0
UPL12;D;07.10.2018;1;1;0;0.801;0.014;0.014;0.116;2.207;0.039;0.039;0.32;;0
NPL8;D;16.03.2019;1;1;0;0.802;0;1.185;0;2.209;0;3.265;0;;95
NPL1;C;10.09.2018;1;4;0;0.803;0.006;4.74;0;1.106;0.008;6.529;0;;0
KBPL4;B;03.12.2018;1;O;3;0.805;0;0;0;7.392;0;0;0;;86
UPL7;B;10.07.2019;1;1;0;0.806;0;0.735;0;2.22;0;2.025;0;;108
UPL2;A;05.12.2018;1;1;0;0.807;0;0.467;0.067;2.223;0;1.287;0.185;;60
KBPL16;D;18.09.2019;1;O;5;0.815;0.023;0.056;0;4.491;0.127;0.309;0;;94
UPL5;D;10.07.2019;1;1;0;0.815;0;1.055;0;2.245;0;2.906;0;;108
UPL4;D;10.07.2019;1;1;0;0.824;0.053;0.669;0;2.27;0.146;1.843;0;;108
KBPL11;A;18.09.2019;1;O;7;0.828;0;0.148;0;3.259;0;0.582;0;;94
NPL6;C;24.06.2019;1;O;6;0.83;0;0;0;3.811;0;0;0;;98
UPL4;C;17.12.2019;1;1;0;0.83;0.03;1.23;0;2.287;0.083;3.389;0;;77
NPL9;A;25.09.2019;1;2;0;0.832;0;0.387;0;2.292;0;1.066;0;;90
UPL4;C;07.10.2018;1;1;0;0.832;0.172;0;0.217;2.292;0.474;0;0.598;;0
KBPL12;D;18.09.2019;1;O;3;0.834;0.103;0.635;0;7.659;0.946;5.831;0;;94
KBPL3;D;07.09.2018;1;1;0;0.834;0.03;0.3;0;2.298;0.083;0.826;0;;0
KBPL15;D;18.09.2019;1;O;4;0.835;0.024;0.054;0;5.751;0.165;0.372;0;;94
NPL8;D;25.09.2019;1;2;0;0.841;0;3.341;0;2.317;0;9.204;0;;90
KBPL2;A;07.09.2018;1;O;2;0.841;0.059;0;0;11.585;0.813;0;0;;0
UPL1;C;10.07.2019;1;1;0;0.842;0;0.199;0;2.32;0;0.548;0;;108
NPL12;B;16.03.2019;1;O;4;0.845;0;0.81;0;5.82;0;5.579;0;;95
NPL9;A;25.09.2019;1;3;0;0.845;0;1.068;0;2.328;0;2.942;0;;90
NPL7;D;10.09.2018;1;1;0;0.851;0.468;0;0;2.344;1.289;0;0;;0
NPL12;A;10.09.2018;1;O;6;0.86;0.128;0;0;3.949;0.588;0;0;;0
NPL11;C;10.09.2018;1;4;0;0.86;0.128;0;0;1.185;0.176;0;0;;0
UPL4;C;05.12.2018;1;O;3;0.86;0;0;0;7.898;0;0;0;;60
UPL1;B;17.12.2019;1;1;0;0.86;0;0;0.02;2.369;0;0;0.055;;77
KBPL11;D;07.09.2018;1;1;0;0.86;0.009;0.25;0;2.369;0.025;0.689;0;;0
UPL7;C;17.12.2019;1;4;0;0.86;0;0.606;0;1.185;0;0.835;0;;77
UPL5;D;07.10.2018;1;4;0;0.86;0.188;0.62;0;1.185;0.259;0.854;0;;0
NPL11;C;20.12.2019;1;O;4;0.862;0;0.914;0;5.937;0;6.295;0;;85
UPL7;D;10.07.2019;1;1;0;0.863;0;0.595;0;2.378;0;1.639;0;;108
KBPL7;D;07.09.2018;1;1;0;0.864;0;4.13;0;2.38;0;11.378;0;;0
UPL5;D;07.10.2018;1;1;0;0.867;0.431;0.536;0.841;2.389;1.187;1.477;2.317;;0
UPL7;B;17.12.2019;1;1;0;0.87;0;0.262;0;2.397;0;0.722;0;;77
KBPL10;A;13.03.2019;1;O;2;0.871;0.112;0;0;11.998;1.543;0;0;;100
KBPL14;B;19.12.2019;1;O;2;0.872;0;0.047;0;12.012;0;0.647;0;;90
NPL10;C;16.03.2019;1;O;1.5;0.873;0;1.321;0;16.034;0;24.262;0;;95
NPL10;B;10.09.2018;1;1;0;0.88;0.31;0.67;0.54;2.424;0.854;1.846;1.488;;0
UPL4;C;29.09.2019;1;1;0;0.88;0;3.36;0;2.424;0;9.257;0;;80
NPL12;B;16.03.2019;1;1;0;0.882;0;2.46;0;2.43;0;6.777;0;;95
NPL11;C;16.03.2019;1;O;4;0.886;0.038;0;0;6.102;0.262;0;0;;95
KBPL11;A;14.06.2019;1;O;4;0.89;0;0;0;6.13;0;0;0;;90
UPL1;B;07.10.2018;1;3;0;0.895;0.079;1.374;0;2.466;0.218;3.785;0;;0
KBPL13;B;13.03.2019;1;O;4;0.896;0.016;0.215;;6.171;0.11;1.481;0;;100
KBPL5;C;07.09.2018;1;O;2;0.904;0.029;0.324;0;12.452;0.399;4.463;0;;0
NPL8;B;10.09.2018;1;O;6;0.904;0.388;0.228;0;4.151;1.782;1.047;0;;0
UPL1;C;22.03.2019;1;1;0;0.913;0;0.208;0;2.515;0;0.573;0;;107
UPL10;B;05.12.2018;1;O;3;0.922;0;0.257;0;8.467;0;2.36;0;;60
KBPL2;C;07.09.2018;1;1;0;0.93;0.103;0.15;0.54;2.562;0.284;0.413;1.488;;0
NPL12;D;16.03.2019;1;O;2;0.931;0;0;0;12.824;0;0;0;;95
NPL4;A;11.12.2018;1;O;4.5;0.933;0;0.068;0;5.712;0;0.416;0;;90
UPL3;A;07.10.2018;1;O;3;0.937;0.029;0;0;8.605;0.266;0;0;;0
KBPL1;A;07.09.2018;1;O;4;0.937;0.129;0;0;6.453;0.888;0;0;;0
UPL6;C;22.03.2019;1;2;0;0.938;0;0;0;2.584;0;0;0;;107
UPL4;A;07.10.2018;1;O;3;0.939;0.037;0;0;8.623;0.34;0;0;;0
KBPL12;A;19.12.2019;1;O;4;0.94;0.08;0;0;6.474;0.551;0;0;;90
NPL12;C;11.12.2018;1;1;0;0.94;0;0.54;0;2.59;0;1.488;0;;90
UPL10;A;29.09.2019;1;1;0;0.94;0;1.27;0;2.59;0;3.499;0;;80
KBPL13;A;13.03.2019;1;O;1;0.941;0.055;1.051;0;25.924;1.515;28.954;0;;100
UPL10;B;17.12.2019;1;1;0;0.95;0;0;0;2.617;0;0;0;;77
UPL10;A;22.03.2019;1;3;0;0.951;0.115;1.239;0;2.62;0.317;3.413;0;;107
UPL5;A;07.10.2018;1;1;0;0.951;0.219;1.272;0;2.62;0.603;3.504;0;;0
NPL8;D;10.09.2018;1;1;0;0.955;0.042;0.229;0;2.631;0.116;0.631;0;;0
NPL10;B;24.06.2019;1;1;0;0.96;0;0.403;0;2.645;0;1.11;0;;98
UPL1;C;29.09.2019;1;1;0;0.96;0.06;1.72;0;2.645;0.165;4.739;0;;80
UPL10;B;22.03.2019;1;1;0;0.961;0.271;4.236;0;2.647;0.747;11.67;0;;107
NPL10;D;11.12.2018;1;2;0;0.962;0;0.66;0;2.65;0;1.818;0;;90
UPL4;C;07.10.2018;1;O;3;0.964;0.03;0;0;8.853;0.275;0;0;;0
UPL11;C;29.09.2019;1;1;0;0.97;0;7.49;0;2.672;0;20.635;0;;80
UPL8;B;29.09.2019;1;1;0;0.97;0;0.34;0;2.672;0;0.937;0;;80
NPL12;B;10.09.2018;1;O;6;0.974;0.261;0;0.293;4.472;1.198;0;1.345;;0
NPL11;D;10.09.2018;1;4;0;0.974;0.261;0;0.293;1.342;0.36;0;0.404;;0
NPL7;A;20.12.2019;1;O;7;0.979;0;0.996;0;3.853;0;3.92;0;;85
KBPL1;C;03.12.2018;1;O;5;0.979;0.072;0;0;5.394;0.397;0;0;;86
KBPL16;D;19.12.2019;1;O;6;0.98;0;0.15;0;4.5;0;0.689;0;;90
NPL1;A;16.03.2019;1;O;7;0.987;0;0.266;0;3.884;0;1.047;0;;95
UPL4;A;10.07.2019;1;1;0;0.987;0;1.172;0;2.719;0;3.229;0;;108
UPL6;D;29.09.2019;1;1;0;0.99;0;0.14;0;2.727;0;0.386;0;;80
UPL2;D;29.09.2019;1;2;0;0.99;0.26;1.82;0;2.727;0.716;5.014;0;;80
UPL8;A;29.09.2019;1;1;0;1;0.06;0.04;0;2.755;0.165;0.11;0;;80
UPL9;B;17.12.2019;1;4;0;1;0;0;0;1.377;0;0;0;;77
KBPL10;C;07.09.2018;1;O;12;1.01;0.07;0;0;2.319;0.161;0;0;;0
UPL7;C;17.12.2019;1;1;0;1.01;0.157;0.82;0;2.782;0.433;2.259;0;;77
UPL9;B;17.12.2019;1;1;0;1.01;0;1.6;0;2.782;0;4.408;0;;77
NPL3;D;24.06.2019;1;O;6;1.018;0;2.637;0;4.674;0;12.108;0;;98
UPL3;C;07.10.2018;1;1;0;1.019;0.06;0.204;0;2.807;0.165;0.562;0;;0
UPL5;D;22.03.2019;1;1;0;1.021;0;2.509;0;2.813;0;6.912;0;;107
UPL1;D;07.10.2018;1;O;3;1.027;0.031;0;0;9.431;0.285;0;0;;0
NPL5;D;11.12.2018;1;O;7;1.029;0;1.711;0;4.05;0;6.734;0;;90
NPL6;D;10.09.2018;1;O;7;1.03;1;0;0;4.054;3.936;0;0;;0
UPL12;C;29.09.2019;1;1;0;1.04;0;0.81;0;2.865;0;2.232;0;;80
UPL11;A;17.12.2019;1;1;0;1.044;0;0.22;0;2.876;0;0.606;0;;77
KBPL10;A;07.09.2018;1;4;0;1.045;0.08;0.623;0;1.439;0.11;0.858;0;;0
UPL11;B;17.12.2019;1;2;0;1.045;0.03;6.068;0;2.879;0.083;16.717;0;;77
KBPL10;D;13.03.2019;1;O;4;1.049;0;0.209;0;7.225;0;1.439;0;;100
KBPL16;A;19.12.2019;1;O;2;1.06;0;0;0;14.601;0;0;0;;90
UPL8;A;05.12.2018;1;O;3;1.075;0;0;0;9.872;0;0;0;;60
NPL4;D;11.12.2018;1;O;12;1.076;0;1.207;0;2.47;0;2.771;0;;90
KBPL12;B;13.03.2019;1;O;4;1.078;0.105;0.054;0;7.425;0.723;0.372;0;;100
NPL7;B;20.12.2019;1;O;3.5;1.078;0;1.051;0;8.485;0;8.273;0;;85
NPL8;D;11.12.2018;1;2;0;1.08;0;0.16;2.85;2.975;0;0.441;7.852;;90
NPL1;D;24.06.2019;1;O;6;1.082;0;1.095;0;4.968;0;5.028;0;;98
KBPL11;D;07.09.2018;1;O;6;1.083;0.149;0;0;4.973;0.684;0;0;;0
KBPL15;A;13.03.2019;1;O;1.5;1.084;0.032;0;0;19.909;0.588;0;0;;100
KBPL14;C;13.03.2019;1;O;6;1.086;0;0.042;0;4.986;0;0.193;0;;100
UPL3;A;07.10.2018;1;1;0;1.088;0.032;1.394;0.027;2.997;0.088;3.84;0.074;;0
KBPL13;B;19.12.2019;1;O;8;1.09;0;2.988;0;3.754;0;10.29;0;;90
KBPL13;D;18.09.2019;1;O;4;1.091;0.035;0.156;0;7.514;0.241;1.074;0;;94
UPL2;C;05.12.2018;1;1;0;1.092;0;1.414;0;3.008;0;3.895;0;;60
NPL10;A;20.12.2019;1;O;2;1.093;0;0.147;0;15.056;0;2.025;0;;85
UPL2;C;07.10.2018;1;O;3;1.099;0.215;0;0;10.092;1.974;0;0;;0
KBPL10;C;13.03.2019;1;O;6;1.1;0;0.074;0;10.101;0;0.68;0;;100
KBPL10;D;07.09.2018;1;O;8;1.102;0;0;0.28;3.795;0;0;0.964;;0
NPL10;C;24.06.2019;1;O;5;1.111;0.158;0.392;0;6.121;0.871;2.16;0;;98
NPL7;D;24.06.2019;1;O;5;1.124;0;0;0.044;6.193;0;0;0.242;;98
UPL2;A;07.10.2018;1;O;3;1.125;0.116;0;0;10.331;1.065;0;0;;0
UPL2;A;29.09.2019;1;1;0;1.13;0;2.65;0;3.113;0;7.301;0;;80
NPL1;D;10.09.2018;1;O;15;1.137;0.022;0.93;0;2.088;0.04;1.708;0;;0
NPL10;C;20.12.2019;1;O;5;1.137;0;3.425;0;6.265;0;18.871;0;;85
NPL5;A;11.12.2018;1;O;8;1.142;0;2.583;0;3.933;0;8.895;0;;90
UPL2;D;10.07.2019;1;1;0;1.146;0;2.542;0;3.158;0;7.003;0;;108
UPL8;A;05.12.2018;1;2;0;1.147;0;0.642;0;3.16;0;1.769;0;;60
UPL6;C;05.12.2018;1;O;3;1.157;0;0.348;0;10.625;0;3.196;0;;60
UPL5;B;07.10.2018;1;1;0;1.158;0.331;2.791;0;3.19;0.912;7.689;0;;0
NPL6;A;10.09.2018;1;O;9;1.16;0.46;0.33;0.87;3.551;1.408;1.01;2.663;;0
UPL5;B;29.09.2019;1;1;0;1.16;0;0.14;0;3.196;0;0.386;0;;80
NPL4;A;24.06.2019;1;1;0;1.165;0;6.321;0;3.21;0;17.414;0;;98
KBPL10;B;07.09.2018;1;O;15;1.17;0;0;0;2.149;0;0;0;;0
NPL4;C;11.12.2018;1;O;5;1.17;0;1.955;0;6.447;0;10.772;0;;90
NPL7;D;16.03.2019;1;O;4;1.173;0.005;1.812;0.018;8.079;0.034;12.48;0.124;;95
KBPL12;D;13.03.2019;1;O;3;1.176;0;0.103;0;10.799;0;0.946;0;;100
NPL1;C;11.12.2018;1;O;7;1.181;0.038;0;0;4.648;0.15;0;0;;90
UPL2;B;07.10.2018;1;1;0;1.183;0.334;0.925;0;3.259;0.92;2.548;0;;0
UPL3;B;07.10.2018;1;2;0;1.183;0;1.183;0;3.259;0;3.259;0;;0
KBPL14;D;13.03.2019;1;O;2;1.189;0.046;0;0;16.378;0.634;0;0;;100
NPL5;B;24.06.2019;1;O;11;1.192;0;9.698;0;2.985;0;24.289;0;;98
UPL5;A;05.12.2018;1;O;3;1.201;0.019;0;0;11.029;0.174;0;0;;60
KBPL11;B;03.12.2018;1;O;9;1.204;0;0.167;0;3.686;0;0.511;0;;86
NPL6;A;24.06.2019;1;O;5;1.214;0;1.104;0;6.689;0;6.083;0;;98
UPL2;B;29.09.2019;1;1;0;1.22;0.09;0;0;3.361;0.248;0;0;;80
KBPL15;B;14.06.2019;1;O;5;1.222;0;0;0;6.733;0;0;0;;90
NPL8;C;24.06.2019;1;O;5;1.228;0;0.306;0;6.766;0;1.686;0;;98
NPL6;B;11.12.2018;1;O;8;1.239;2.111;0.287;0.146;4.267;7.27;0.988;0.503;;90
NPL6;C;16.03.2019;1;O;7;1.255;0.081;2.438;0;4.939;0.319;9.595;0;;95
NPL10;C;11.12.2018;1;O;5;1.256;0;7.36;0;6.92;0;40.553;0;;90
NPL1;B;20.12.2019;1;O;4;1.261;0;0.135;0;8.685;0;0.93;0;;85
NPL1;B;24.06.2019;1;O;5;1.277;0;0.5;0.153;7.036;0;2.755;0.843;;98
NPL7;D;20.12.2019;1;O;3.5;1.279;0;0;0;10.067;0;0;0;;85
NPL8;A;10.09.2018;1;1;0;1.288;0.092;0;0.121;3.548;0.253;0;0.333;;0
KBPL16;C;13.03.2019;1;O;5;1.289;0.055;1.336;0.039;7.102;0.303;7.361;0.215;;100
KBPL2;C;07.09.2018;1;O;1;1.29;0;1.423;0;35.539;0;39.203;0;;0
UPL10;D;05.12.2018;1;O;3;1.292;0;0.219;0.046;11.865;0;2.011;0.422;;60
KBPL8;C;03.12.2018;1;O;6;1.293;0.031;0.119;0;5.937;0.142;0.546;0;;86
UPL9;B;07.10.2018;1;O;3;1.297;0.049;0;0;11.911;0.45;0;0;;0
KBPL12;D;07.09.2018;1;O;8;1.3;0.249;0;0;4.477;0.857;0;0;;0
KBPL3;B;07.09.2018;1;O;3;1.3;0.013;0;0;11.938;0.119;0;0;;0
KBPL15;C;13.03.2019;1;O;5;1.302;0.045;0.309;0;7.174;0.248;1.703;0;;100
KBPL12;B;07.09.2018;1;O;7;1.304;0.779;0.792;0.332;5.132;3.066;3.117;1.307;;0
NPL5;D;24.06.2019;1;O;13;1.304;0;2.105;0;2.763;0;4.461;0;;98
KBPL11;A;03.12.2018;1;O;6;1.316;0;0.049;0.06;6.043;0;0.225;0.275;;86
KBPL16;A;14.06.2019;1;O;7;1.319;0;0;0;5.191;0;0;0;;90
KBPL6;B;18.09.2019;1;O;3;1.32;0;0.328;0;12.122;0;3.012;0;;94
UPL5;A;17.12.2019;1;1;0;1.32;0;3.14;0;3.637;0;8.651;0;;77
NPL11;B;16.03.2019;1;O;1;1.329;0;0.25;0.008;36.613;0;6.887;0.22;;95
UPL7;D;05.12.2018;1;1;0;1.332;0;2.952;0;3.67;0;8.133;0;;60
NPL7;C;10.09.2018;1;1;0;1.341;0.165;0;0.894;3.694;0.455;0;2.463;;0
NPL2;D;24.06.2019;1;O;8;1.342;0;0;0;4.621;0;0;0;;98
KBPL10;D;03.12.2018;1;O;6;1.345;0.045;0.218;0;6.176;0.207;1.001;0;;86
UPL3;B;07.10.2018;1;O;3;1.345;0.184;0;0;12.351;1.69;0;0;;0
NPL6;B;25.09.2019;1;1;0;1.352;0;0.536;0;3.725;0;1.477;0;;90
UPL7;C;29.09.2019;1;1;0;1.36;0.12;0.59;0;3.747;0.331;1.625;0;;80
NPL6;B;16.03.2019;1;O;7;1.366;0.033;0.101;0;5.376;0.13;0.397;0;;95
NPL10;A;24.06.2019;1;O;5;1.366;0;1.21;0;7.527;0;6.667;0;;98
NPL4;A;20.12.2019;1;O;4.5;1.367;0;1.262;0;8.369;0;7.726;0;;85
NPL1;C;24.06.2019;1;O;4;1.372;0;0;0;9.449;0;0;0;;98
NPL1;A;10.09.2018;1;O;7;1.393;0.133;0.775;0;5.482;0.523;3.05;0;;0
UPL1;D;29.09.2019;1;1;0;1.4;0;0.14;0.13;3.857;0;0.386;0.358;;80
UPL4;C;22.03.2019;1;1;0;1.402;0;13.325;0;3.862;0;36.71;0;;107
NPL4;A;24.06.2019;1;O;10;1.409;0;0;0;3.882;0;0;0;;98
KBPL11;C;19.12.2019;1;O;6;1.418;0;0.552;0;6.511;0;2.535;0;;90
UPL2;D;07.10.2018;1;1;0;1.429;0.019;0.385;0;3.937;0.052;1.061;0;;0
NPL12;C;16.03.2019;1;O;5;1.449;0;0.846;0;7.984;0;4.661;0;;95
UPL8;B;05.12.2018;1;4;0;1.451;0;0.114;0;1.999;0;0.157;0;;60
NPL9;B;10.09.2018;1;O;10;1.47;0.024;1.28;0.03;4.05;0.066;3.526;0.083;;0
NPL5;B;10.09.2018;1;O;15;1.473;1.936;2.954;3.119;2.705;3.556;5.425;5.728;;0
NPL11;D;16.03.2019;1;O;4;1.5;0.031;2.741;0.161;10.331;0.214;18.878;1.109;;95
NPL10;D;10.09.2018;1;O;4;1.52;0;1.18;0.63;10.469;0;8.127;4.339;;0
NPL4;B;11.12.2018;1;O;12;1.52;0;0.781;0;3.49;0;1.793;0;;90
KBPL1;B;03.12.2018;1;O;5;1.524;0.404;0.848;0;8.397;2.226;4.672;0;;86
NPL2;C;10.09.2018;1;O;9;1.54;0.29;0;0;0;0;0;0;;0
UPL6;C;22.03.2019;1;1;0;1.543;0.072;2.218;0;4.251;0.198;6.11;0;;107
KBPL12;C;13.03.2019;1;O;5;1.546;0.044;0.081;0;8.518;0.242;0.446;0;;100
NPL10;D;11.12.2018;1;O;5;1.55;0.025;4.13;0;8.54;0.138;22.756;0;;90
NPL9;C;20.12.2019;1;O;9;1.566;0;1.633;0;4.794;0;4.999;0;;85
NPL7;B;10.09.2018;1;1;0;1.571;0.326;0.16;0.117;4.328;0.898;0.441;0.322;;0
NPL10;B;11.12.2018;1;O;3;1.577;0;2.34;0;14.482;0;21.489;0;;90
KBPL15;B;13.03.2019;1;O;3;1.578;0;0;0;14.491;0;0;0;;100
UPL6;C;07.10.2018;1;1;0;1.586;0.142;3.591;0;4.369;0.391;9.893;0;;0
NPL7;C;16.03.2019;1;O;4;1.615;0.028;0.152;0;11.123;0.193;1.047;0;;95
KBPL3;D;07.09.2018;1;O;5;1.62;0;0;0;8.926;0;0;0;;0
NPL12;B;11.12.2018;1;1;0;1.64;0.04;0.89;0.32;4.518;0.11;2.452;0.882;;90
UPL10;D;07.10.2018;1;O;3;1.649;0.093;0;0;15.143;0.854;0;0;;0
NPL6;C;11.12.2018;1;O;5;1.65;0.539;1.828;0;9.091;2.97;10.072;0;;90
NPL5;B;20.12.2019;1;O;13;1.652;0;0.245;0.209;3.501;0;0.519;0.443;;85
NPL6;A;16.03.2019;1;O;4;1.663;0;0.882;0;11.454;0;6.075;0;;95
UPL11;D;17.12.2019;1;1;0;1.67;0;1.076;0;4.601;0;2.964;0;;77
KBPL15;D;13.03.2019;1;O;3;1.672;0;0;0;15.354;0;0;0;;100
NPL6;B;10.09.2018;1;O;14;1.71;0.32;0.43;0;3.365;0.63;0.846;0;;0
NPL9;A;11.12.2018;1;O;8;1.713;0;0;0;5.899;0;0;0;;90
NPL6;C;20.12.2019;1;O;5;1.714;0;0;0;9.444;0;0;0;;85
NPL5;C;24.06.2019;1;O;10;1.716;0;2.239;0.121;4.727;0;6.168;0.333;;98
NPL12;B;20.12.2019;1;O;12;1.718;0;2.195;0;3.944;0;5.039;0;;85
UPL5;B;07.10.2018;1;O;3;1.725;0.048;0;0;15.841;0.441;0;0;;0
NPL9;B;11.12.2018;1;O;2;1.733;0;0;0;23.872;0;0;0;;90
NPL3;D;16.03.2019;1;O;9;1.738;0;0.406;0;5.32;0;1.243;0;;95
NPL10;A;11.12.2018;1;O;5;1.75;0;1.174;0;9.642;0;6.469;0;;90
NPL5;D;25.09.2019;1;1;0;1.77;0;2.314;0;4.876;0;6.375;0;;90
NPL9;B;24.06.2019;1;O;5;1.772;0;0.209;0;9.764;0;1.152;0;;98
NPL11;C;24.06.2019;1;O;15;1.788;0;2.259;0;3.284;0;4.149;0;;98
NPL7;B;11.12.2018;1;O;2;1.788;0;0.179;0;24.629;0;2.466;0;;90
NPL10;C;10.09.2018;1;O;3;1.8;0.518;0.34;0;16.53;4.757;3.122;0;;0
NPL5;B;25.09.2019;1;1;0;1.808;0;1.594;0;4.981;0;4.391;0;;90
NPL8;D;11.12.2018;1;O;5;1.81;0;0.87;0.55;9.973;0;4.794;3.03;;90
NPL12;D;20.12.2019;1;O;12;1.81;0;0;0;4.155;0;0;0;;85
NPL8;B;20.12.2019;1;O;5;1.816;0;0.318;0;10.006;0;1.752;0;;85
NPL3;B;16.03.2019;1;O;6;1.824;0.061;0.112;0;8.375;0.28;0.514;0;;95
NPL10;D;20.12.2019;1;O;4;1.826;0;0;0.43;12.576;0;0;2.962;;85
NPL8;A;20.12.2019;1;O;4;1.828;0;0.387;0;12.589;0;2.665;0;;85
UPL12;C;07.10.2018;1;1;0;1.841;0;0;0;5.072;0;0;0;;0
NPL3;C;24.06.2019;1;O;11;1.846;0;1.17;0;4.623;0;2.93;0;;98
NPL3;A;24.06.2019;1;O;5;1.86;0;0;0;10.248;0;0;0;;98
NPL9;C;10.09.2018;1;O;8;1.86;0.08;0.46;0;6.405;0.275;1.584;0;;0
KBPL14;C;19.12.2019;1;O;7;1.873;0;1.416;0;7.371;0;5.573;0;;90
KBPL12;A;07.09.2018;1;O;7;1.89;0.13;0;0;7.438;0.512;0;0;;0
NPL9;A;24.06.2019;1;O;6;1.91;0;1.06;0;8.77;0;4.867;0;;98
NPL8;A;24.06.2019;1;O;7;1.933;0;0.128;0;7.608;0;0.504;0;;98
NPL6;C;25.09.2019;1;1;0;1.934;0;0.975;0;5.328;0;2.686;0;;90
UPL10;C;17.12.2019;1;1;0;1.94;0.09;2.701;0;5.345;0.248;7.441;0;;77
NPL5;A;25.09.2019;1;1;0;1.962;0;1.011;0.05;5.405;0;2.785;0.138;;90
NPL7;A;24.06.2019;1;O;6;1.975;0.044;0;0;9.068;0.202;0;0;;98
UPL6;D;17.12.2019;1;1;0;1.98;0.06;0;0.32;5.455;0.165;0;0.882;;77
KBPL3;C;07.09.2018;1;2;0;1.99;0;0.046;0;5.482;0;0.127;0;;0
UPL5;B;17.12.2019;1;1;0;1.99;0;0.19;0;5.482;0;0.523;0;;77
NPL6;D;25.09.2019;1;1;0;2.025;0;1.482;0;5.579;0;4.083;0;;90
NPL8;D;10.09.2018;1;O;6;2.039;2.28;2.011;0.718;9.362;10.469;9.234;3.297;;0
NPL5;A;20.12.2019;1;O;8;2.051;0;0.512;5.25;7.063;0;1.763;18.079;;85
NPL12;D;10.09.2018;1;O;6;2.054;1.003;0.869;0;9.431;4.605;3.99;0;;0
NPL1;A;24.06.2019;1;O;4;2.068;0;0.6;0;14.243;0;4.132;0;;98
NPL4;D;24.06.2019;1;O;13;2.099;0;1.169;0;4.448;0;2.477;0;;98
NPL8;C;11.12.2018;1;O;6;2.11;0;3.23;0;9.688;0;14.831;0;;90
NPL9;D;10.09.2018;1;O;12;2.13;0.26;1.3;1.1;4.89;0.597;2.985;2.525;;0
NPL6;D;16.03.2019;1;O;7;2.147;0.109;1.077;0;8.45;0.429;4.239;0;;95
UPL12;B;22.03.2019;1;1;0;2.147;0.121;0;0;5.915;0.333;0;0;;107
UPL12;D;17.12.2019;1;1;0;2.162;0.043;0.277;0;5.956;0.118;0.763;0;;77
KBPL11;D;13.03.2019;1;O;4;2.168;0;0;0;14.932;0;0;0;;100
KBPL11;A;07.09.2018;1;O;6;2.19;0.12;0.38;0.06;10.056;0.551;1.745;0.275;;0
NPL9;B;16.03.2019;1;O;10;2.215;0;0;0;6.102;0;0;0;;95
NPL6;A;11.12.2018;1;O;12;2.226;0;0.48;0;5.11;0;1.102;0;;90
NPL3;C;16.03.2019;1;O;3;2.23;0;0;0;20.478;0;0;0;;95
NPL3;A;16.03.2019;1;O;6;2.282;0;0.354;0;10.478;0;1.625;0;;95
NPL4;C;16.03.2019;1;O;3;2.305;0.096;0;0.125;21.167;0.882;0;1.148;;95
NPL8;B;24.06.2019;1;O;12;2.341;0;1.033;0;5.374;0;2.372;0;;98
UPL2;D;07.10.2018;1;O;3;2.344;0.074;0;0;21.525;0.68;0;0;;0
NPL8;C;10.09.2018;1;O;6;2.373;0.952;6.586;0;10.896;4.371;30.24;0;;0
NPL1;D;16.03.2019;1;O;5;2.389;0;0;0;13.163;0;0;0;;95
KBPL11;C;03.12.2018;1;O;8;2.393;0.063;0.685;0;8.241;0.217;2.359;0;;86
NPL2;A;24.06.2019;1;O;5;2.401;0;0;0;13.229;0;0;0;;98
NPL9;D;20.12.2019;1;O;7;2.415;0;1.067;0;9.505;0;4.199;0;;85
NPL6;D;11.12.2018;1;O;5;2.42;0.153;0.114;0;13.334;0.843;0.628;0;;90
KBPL12;C;07.09.2018;1;O;4;2.43;0.33;0.36;0.04;16.736;2.273;2.479;0.275;;0
NPL4;A;16.03.2019;1;O;9;2.455;0;1.03;0.151;7.515;0;3.153;0.462;;95
