plotID;subplotID;treeID;genus;species;family;DBH18;stemH;totalH;DBH20;meanWD;predH18;predH20;agb18;agb20;agc18;agc20;forest;f_date;s_date;tree_status;comments
KBPL10;4;1987;Maesa;Lanceolata;Maesaceae;13.8000;12.8000;13.6000;18.2000;0.6760;9.9634;11.3563;0.0727;0.1418;0.0363;0.0709;Kahuzi;15.04.2018;15.05.2020;1;
KBPL10;4;1988;Alangium;Chinense;Alangiaceae;25.0000;-9999;-9999;28.6300;0.4017;14.3958;14.9606;0.1998;0.2703;0.0999;0.1352;Kahuzi;15.04.2018;15.05.2020;1;
KBPL10;4;1990;Dombeya;Goetzenii;Malvaceae;24.4000;4.2000;5.0000;25.5400;0.5000;14.2045;14.0259;0.2329;0.2515;0.1164;0.1257;Kahuzi;15.04.2018;15.05.2020;1;
KBPL10;4;1995;Alangium;Chinense;Alangiaceae;32.5000;9.0000;12.0000;35.7000;0.4017;16.4831;16.7868;0.3806;0.4654;0.1903;0.2327;Kahuzi;15.04.2018;15.05.2020;1;
KBPL10;4;1996;Neoboutonia;Macrocalyx;Euphorbiaceae;40.0000;12.2000;15.0000;41.5300;0.3300;18.1329;18.0347;0.5171;0.5535;0.2585;0.2767;Kahuzi;15.04.2018;15.05.2020;1;
KBPL10;4;1992;Albizia;Adianthifolia;Fabaceae;54.4000;10.4000;15.4000;56.7200;0.5075;20.4892;20.5222;1.6161;1.7561;0.8080;0.8780;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;-9999;4387;Neoboutonia;Macrocalyx;Euphorbiaceae;-9999;-9999;-9999;10.6100;0.3300;-9999;7.6337;-9999;0.0167;-9999;0.0083;Kahuzi;-9999;15.05.2020;1;Newtree
KBPL11;-9999;4389;Carapa;Grandiflora;Meliaceae;-9999;-9999;-9999;12.7400;0.5500;-9999;8.8077;-9999;0.0451;-9999;0.0225;Kahuzi;-9999;15.05.2020;1;Newtree
KBPL11;-9999;4386;Xymalos;Monospora;Monimiaceae;-9999;-9999;-9999;16.0200;0.5422;-9999;10.4085;-9999;0.0819;-9999;0.0409;Kahuzi;-9999;15.05.2020;1;Newtree
KBPL11;-9999;4388;Cassipourea;Ruwensorensis;Rhizophoraceae;-9999;-9999;-9999;16.2400;0.6504;-9999;10.5080;-9999;0.1013;-9999;0.0507;Kahuzi;-9999;15.05.2020;1;Newtree
KBPL11;1;1726;Neoboutonia;Macrocalyx;Euphorbiaceae;12.9000;-9999;-9999;15.3200;0.3300;9.5045;10.0856;0.0302;0.0448;0.0151;0.0224;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1700;Xymalos;Monospora;Monimiaceae;11.2000;-9999;8.5000;11.7500;0.5422;8.5798;8.2766;0.0337;0.0357;0.0169;0.0179;Kahuzi;15.04.2018;15.05.2020;1;HostofSericostachysscandens
KBPL11;1;1717;Dombeya;Goetzenii;Malvaceae;11.6000;-9999;-9999;12.2900;0.5000;8.8046;8.5693;0.0342;0.0373;0.0171;0.0186;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1718;Dombeya;Goetzenii;Malvaceae;11.8000;-9999;-9999;16.1800;0.5000;8.9153;10.4809;0.0358;0.0776;0.0179;0.0388;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1715;Dombeya;Goetzenii;Malvaceae;12.2000;-9999;-9999;13.5000;0.5000;9.1333;9.1994;0.0391;0.0480;0.0196;0.0240;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1719;Dombeya;Goetzenii;Malvaceae;12.3000;-9999;-9999;14.5500;0.5000;9.1872;9.7192;0.0400;0.0586;0.0200;0.0293;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1706;Dombeya;Goetzenii;Malvaceae;12.4000;-9999;-9999;13.4700;0.5000;9.2407;9.1842;0.0408;0.0477;0.0204;0.0239;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1720;Dombeya;Goetzenii;Malvaceae;12.9000;-9999;-9999;13.4100;0.5000;9.5045;9.1537;0.0453;0.0471;0.0227;0.0236;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1712;Dombeya;Goetzenii;Malvaceae;13.0000;-9999;14.3000;13.7600;0.5000;9.5565;9.3303;0.0463;0.0505;0.0231;0.0253;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1708;Dombeya;Goetzenii;Malvaceae;13.4000;-9999;-9999;15.1300;0.5000;9.7619;9.9963;0.0501;0.0650;0.0251;0.0325;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1713;Dombeya;Goetzenii;Malvaceae;14.4000;-9999;-9999;16.3400;0.5000;10.2585;10.5529;0.0606;0.0797;0.0303;0.0398;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1721;Dombeya;Goetzenii;Malvaceae;14.6000;-9999;-9999;14.9700;0.5000;10.3550;9.9206;0.0628;0.0632;0.0314;0.0316;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1705;Dombeya;Goetzenii;Malvaceae;14.6000;-9999;-9999;15.2200;0.5000;10.3550;10.0387;0.0628;0.0661;0.0314;0.0330;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1716;Dombeya;Goetzenii;Malvaceae;15.0000;-9999;-9999;19.5900;0.5000;10.5454;11.9191;0.0674;0.1278;0.0337;0.0639;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1723;Neoboutonia;Macrocalyx;Euphorbiaceae;18.6000;-9999;-9999;21.3000;0.3300;12.1148;12.5717;0.0783;0.1057;0.0391;0.0529;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1707;Dombeya;Goetzenii;Malvaceae;17.3000;-9999;-9999;20.4000;0.5000;11.5761;12.2334;0.0975;0.1419;0.0487;0.0710;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1702;Xymalos;Monospora;Monimiaceae;16.9000;-9999;-9999;17.0000;0.5422;11.4043;10.8449;0.0993;0.0957;0.0497;0.0478;Kahuzi;15.04.2018;15.05.2020;0;dead
KBPL11;1;1704;Dombeya;Goetzenii;Malvaceae;17.8000;-9999;-9999;18.3000;0.5000;11.7868;11.3978;0.1049;0.1071;0.0524;0.0536;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1724;Maesa;Lanceolata;Maesaceae;17.7000;-9999;-9999;20.0000;0.6760;11.7450;12.0794;0.1388;0.1810;0.0694;0.0905;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1711;Neoboutonia;Macrocalyx;Euphorbiaceae;23.7000;-9999;13.5000;26.4600;0.3300;13.9760;14.3142;0.1444;0.1832;0.0722;0.0916;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1725;Maesa;Lanceolata;Maesaceae;19.4000;-9999;-9999;21.4300;0.6760;12.4321;12.6197;0.1754;0.2162;0.0877;0.1081;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1710;Dombeya;Goetzenii;Malvaceae;22.0000;-9999;16.6000;23.0900;0.5000;13.3959;13.2123;0.1797;0.1948;0.0898;0.0974;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1722;Neoboutonia;Macrocalyx;Euphorbiaceae;28.7000;-9999;18.4000;31.8200;0.3300;15.4906;15.8332;0.2319;0.2898;0.1160;0.1449;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1709;Dombeya;Goetzenii;Malvaceae;27.1000;-9999;-9999;31.4000;0.5000;15.0342;15.7232;0.3021;0.4208;0.1511;0.2104;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1703;Dombeya;Goetzenii;Malvaceae;28.2000;-9999;-9999;29.7800;0.5000;15.3506;15.2853;0.3332;0.3691;0.1666;0.1846;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1714;Dombeya;Goetzenii;Malvaceae;37.2000;-9999;21.8000;41.6900;0.5000;17.5591;18.0662;0.6524;0.8379;0.3262;0.4190;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;1;1701;Xymalos;Monospora;Monimiaceae;80.2000;-9999;24.6000;82.7000;0.5422;23.1399;23.2065;4.1411;4.4092;2.0706;2.2046;Kahuzi;15.04.2018;15.05.2020;1;HostofSericostachysscandens
KBPL11;2;1738;Dombeya;Goetzenii;Malvaceae;10.0000;-9999;-9999;16.4000;0.5000;7.8762;10.5798;0.0230;0.0804;0.0115;0.0402;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;2;1737;Dombeya;Goetzenii;Malvaceae;10.3000;-9999;-9999;11.7200;0.5000;8.0564;8.2601;0.0249;0.0328;0.0124;0.0164;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;2;1748;Dombeya;Goetzenii;Malvaceae;10.5000;7.0000;-9999;16.5900;0.5000;8.1749;10.6645;0.0262;0.0829;0.0131;0.0415;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;2;1739;Dombeya;Goetzenii;Malvaceae;11.8000;-9999;-9999;15.3000;0.5000;8.9153;10.0762;0.0358;0.0670;0.0179;0.0335;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;2;1736;Dombeya;Goetzenii;Malvaceae;12.2000;-9999;-9999;14.1700;0.5000;9.1333;9.5338;0.0391;0.0546;0.0196;0.0273;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;2;1730;Dombeya;Goetzenii;Malvaceae;14.2000;-9999;-9999;21.4000;0.5000;10.1610;12.6086;0.0584;0.1605;0.0292;0.0802;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;2;1733;Dombeya;Goetzenii;Malvaceae;14.3000;-9999;-9999;15.0000;0.5000;10.2099;9.9348;0.0595;0.0636;0.0297;0.0318;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;2;1743;Neoboutonia;Macrocalyx;Euphorbiaceae;16.9000;-9999;-9999;19.5900;0.3300;11.4043;11.9191;0.0612;0.0852;0.0306;0.0426;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;2;1745;Maesa;Lanceolata;Maesaceae;15.2000;-9999;-9999;20.5400;0.6760;10.6393;12.2868;0.0936;0.1939;0.0468;0.0969;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;2;1731;Dombeya;Goetzenii;Malvaceae;17.1000;-9999;-9999;20.6000;0.5000;11.4906;12.3096;0.0946;0.1455;0.0473;0.0728;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;2;1744;Maesa;Lanceolata;Maesaceae;15.5000;-9999;-9999;16.4300;0.6760;10.7786;10.5932;0.0985;0.1085;0.0492;0.0542;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;2;1747;Maesa;Lanceolata;Maesaceae;18.2000;-9999;-9999;22.3200;0.6760;11.9522;12.9418;0.1490;0.2399;0.0745;0.1199;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;2;1729;Dombeya;Goetzenii;Malvaceae;21.7000;-9999;-9999;23.6000;0.5000;13.2896;13.3874;0.1736;0.2060;0.0868;0.1030;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;2;1735;Dombeya;Goetzenii;Malvaceae;23.5000;9.4000;-9999;25.5100;0.5000;13.9097;14.0163;0.2120;0.2507;0.1060;0.1254;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;2;1746;Maesa;Lanceolata;Maesaceae;23.1000;7.0000;16.3000;25.1900;0.6760;13.7755;13.9138;0.2726;0.3260;0.1363;0.1630;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;2;1728;Dombeya;Goetzenii;Malvaceae;26.1000;-9999;-9999;28.5400;0.5000;14.7361;14.9347;0.2753;0.3321;0.1377;0.1661;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;2;1727;Dombeya;Goetzenii;Malvaceae;30.8000;-9999;21.4000;32.2600;0.5000;16.0541;15.9470;0.4135;0.4497;0.2068;0.2249;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;2;1734;Dombeya;Goetzenii;Malvaceae;32.1000;10.8000;19.2000;34.6800;0.5000;16.3842;16.5465;0.4573;0.5369;0.2286;0.2685;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;2;1740;Dombeya;Goetzenii;Malvaceae;39.6000;12.2000;13.9000;43.3400;0.5000;18.0537;18.3835;0.7574;0.9194;0.3787;0.4597;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1784;Cassipourea;Ruwensorensis;Rhizophoraceae;10.4000;-9999;-9999;14.0000;0.6504;8.1158;9.4499;0.0330;0.0684;0.0165;0.0342;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1775;Cassipourea;Ruwensorensis;Rhizophoraceae;10.5000;-9999;-9999;11.2000;0.6504;8.1749;7.9708;0.0339;0.0375;0.0169;0.0187;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1769;Cassipourea;Ruwensorensis;Rhizophoraceae;11.4000;-9999;-9999;12.7700;0.6504;8.6928;8.8234;0.0422;0.0534;0.0211;0.0267;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1781;Maesa;Lanceolata;Maesaceae;12.0000;4.5000;6.0000;12.4800;0.6760;9.0249;8.6705;0.0502;0.0522;0.0251;0.0261;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1758;Dombeya;Goetzenii;Malvaceae;13.6000;-9999;-9999;14.1700;0.5000;9.8631;9.5338;0.0521;0.0546;0.0261;0.0273;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1771;Cassipourea;Ruwensorensis;Rhizophoraceae;12.4000;-9999;-9999;19.4900;0.6504;9.2407;11.8796;0.0528;0.1631;0.0264;0.0815;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1767;Maesa;Lanceolata;Maesaceae;12.3000;-9999;-9999;14.2000;0.6760;9.1872;9.5486;0.0537;0.0737;0.0268;0.0369;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1764;Maesa;Lanceolata;Maesaceae;12.5000;-9999;-9999;14.4300;0.6760;9.2940;9.6610;0.0560;0.0770;0.0280;0.0385;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1761;Maesa;Lanceolata;Maesaceae;12.6000;-9999;-9999;14.9000;0.6760;9.3470;9.8872;0.0572;0.0838;0.0286;0.0419;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1765;Neoboutonia;Macrocalyx;Euphorbiaceae;16.5000;-9999;-9999;18.7600;0.3300;11.2294;11.5867;0.0575;0.0762;0.0288;0.0381;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1774;Maesa;Lanceolata;Maesaceae;13.1000;6.5000;8.5000;15.2200;0.6760;9.6082;10.0387;0.0634;0.0887;0.0317;0.0443;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1776;Dombeya;Goetzenii;Malvaceae;14.7000;7.0000;9.8000;16.3100;0.5000;10.4029;10.5395;0.0639;0.0793;0.0320;0.0396;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1778;Maesa;Lanceolata;Maesaceae;13.3000;-9999;-9999;15.9600;0.6760;9.7109;10.3811;0.0660;0.1005;0.0330;0.0503;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1772;Cassipourea;Ruwensorensis;Rhizophoraceae;13.6000;-9999;-9999;19.7000;0.6504;9.8631;11.9623;0.0674;0.1677;0.0337;0.0838;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1755;Dombeya;Goetzenii;Malvaceae;15.4000;-9999;-9999;16.1000;0.5000;10.7324;10.4447;0.0721;0.0766;0.0361;0.0383;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1750;Dombeya;Goetzenii;Malvaceae;15.6000;-9999;-9999;16.2700;0.5000;10.8246;10.5215;0.0746;0.0788;0.0373;0.0394;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1766;Maesa;Lanceolata;Maesaceae;14.8000;-9999;-9999;17.8700;0.6760;10.4507;11.2181;0.0873;0.1352;0.0437;0.0676;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1759;Dombeya;Goetzenii;Malvaceae;17.9000;-9999;-9999;21.3700;0.5000;11.8284;12.5976;0.1064;0.1599;0.0532;0.0800;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1754;Dombeya;Goetzenii;Malvaceae;18.1000;-9999;-9999;20.6100;0.5000;11.9111;12.3134;0.1095;0.1457;0.0547;0.0729;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1753;Dombeya;Goetzenii;Malvaceae;18.6000;-9999;-9999;21.2700;0.5000;12.1148;12.5606;0.1174;0.1580;0.0587;0.0790;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1757;Maesa;Lanceolata;Maesaceae;16.8000;-9999;-9999;18.4400;0.6760;11.3609;11.4556;0.1213;0.1467;0.0607;0.0733;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1763;Cassipourea;Ruwensorensis;Rhizophoraceae;18.0000;-9999;-9999;19.4600;0.6504;11.8698;11.8677;0.1395;0.1624;0.0698;0.0812;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1760;Polyscias;Fulva;Araliaceae;27.9000;11.0000;15.0000;32.2600;0.2370;15.2655;15.9470;0.1566;0.2170;0.0783;0.1085;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1777;Cassipourea;Ruwensorensis;Rhizophoraceae;19.1000;-9999;-9999;19.1400;0.6504;12.3143;11.7402;0.1624;0.1556;0.0812;0.0778;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1752;Neoboutonia;Macrocalyx;Euphorbiaceae;25.9000;-9999;-9999;28.4100;0.3300;14.6752;14.8971;0.1801;0.2189;0.0900;0.1094;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1768;Maesa;Lanceolata;Maesaceae;20.1000;-9999;-9999;24.5900;0.6760;12.7014;13.7185;0.1920;0.3068;0.0960;0.1534;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1756;Maesa;Lanceolata;Maesaceae;22.3000;-9999;-9999;25.5400;0.6760;13.5010;14.0259;0.2496;0.3376;0.1248;0.1688;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1783;Cassipourea;Ruwensorensis;Rhizophoraceae;23.0000;-9999;-9999;27.1000;0.6504;13.7416;14.5096;0.2597;0.3772;0.1299;0.1886;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1749;Dombeya;Goetzenii;Malvaceae;25.7000;9.8000;17.8000;28.5000;0.5000;14.6139;14.9231;0.2650;0.3309;0.1325;0.1655;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1751;Dombeya;Goetzenii;Malvaceae;26.5000;-9999;16.2000;29.8000;0.5000;14.8566;15.2908;0.2859;0.3697;0.1429;0.1849;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1785;Maesa;Lanceolata;Maesaceae;23.8000;6.0000;13.0000;28.0000;0.6760;14.0090;14.7776;0.2938;0.4250;0.1469;0.2125;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1782;Cassipourea;Ruwensorensis;Rhizophoraceae;28.1000;-9999;-9999;34.3000;0.6504;15.3224;16.4552;0.4270;0.6756;0.2135;0.3378;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1780;Cassipourea;Ruwensorensis;Rhizophoraceae;30.6000;12.0000;14.8000;33.2800;0.6504;16.0021;16.2050;0.5261;0.6275;0.2631;0.3137;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1786;Neoboutonia;Macrocalyx;Euphorbiaceae;41.3000;11.0000;16.5000;43.3800;0.3300;18.3843;18.3910;0.5579;0.6142;0.2789;0.3071;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1779;Cassipourea;Ruwensorensis;Rhizophoraceae;32.1000;-9999;-9999;34.1400;0.6504;16.3842;16.4165;0.5911;0.6679;0.2955;0.3340;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1770;Cassipourea;Ruwensorensis;Rhizophoraceae;43.0000;14.0000;24.3000;47.1000;0.6504;18.6998;19.0577;1.1899;1.4480;0.5950;0.7240;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1762;Cassipourea;Ruwensorensis;Rhizophoraceae;44.8000;-9999;-9999;45.4500;0.6504;19.0184;18.7699;1.3105;1.3307;0.6553;0.6654;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;3;1773;Cassipourea;Ruwensorensis;Rhizophoraceae;56.0000;-9999;-9999;56.8000;0.6504;20.7021;20.5330;2.2008;2.2445;1.1004;1.1223;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1796;Xymalos;Monospora;Monimiaceae;10.0000;-9999;13.2000;10.9900;0.5422;7.8762;7.8519;0.0249;0.0298;0.0124;0.0149;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1741;Dombeya;Goetzenii;Malvaceae;10.3000;-9999;-9999;12.8000;0.5000;8.0564;8.8391;0.0249;0.0416;0.0124;0.0208;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1804;Cassipourea;Ruwensorensis;Rhizophoraceae;10.3000;-9999;-9999;11.6000;0.6504;8.0564;8.1940;0.0321;0.0412;0.0161;0.0206;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1792;Cassipourea;Ruwensorensis;Rhizophoraceae;10.5000;-9999;11.0000;11.5300;0.6504;8.1749;8.1552;0.0339;0.0405;0.0169;0.0203;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1803;Macaranga;Kilimandsharica;Euphorbiaceae;13.7000;-9999;-9999;14.1000;0.4000;9.9134;9.4994;0.0427;0.0434;0.0214;0.0217;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1794;Syzygium;Guineense;Myrtaceae;11.9000;-9999;-9999;14.5500;0.6097;8.9702;9.7192;0.0444;0.0711;0.0222;0.0356;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1791;Cassipourea;Ruwensorensis;Rhizophoraceae;11.9000;-9999;-9999;14.2400;0.6504;8.9702;9.5682;0.0473;0.0716;0.0237;0.0358;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1795;Xymalos;Monospora;Monimiaceae;13.8000;-9999;-9999;14.7100;0.5422;9.9634;9.7963;0.0586;0.0653;0.0293;0.0327;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1800;Xymalos;Monospora;Monimiaceae;15.1000;-9999;9.6000;16.2100;0.5422;10.5925;10.4945;0.0742;0.0844;0.0371;0.0422;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1789;Maesa;Lanceolata;Maesaceae;14.2000;4.8000;8.2000;16.8200;0.6760;10.1610;10.7661;0.0784;0.1154;0.0392;0.0577;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1801;Macaranga;Kilimandsharica;Euphorbiaceae;17.4000;-9999;-9999;18.6000;0.4000;11.6186;11.5214;0.0796;0.0899;0.0398;0.0449;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1802;Macaranga;Kilimandsharica;Euphorbiaceae;19.1000;-9999;-9999;21.0000;0.4000;12.3143;12.4602;0.1010;0.1230;0.0505;0.0615;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1798;Xymalos;Monospora;Monimiaceae;19.7000;-9999;-9999;21.9400;0.5422;12.5484;12.8055;0.1471;0.1851;0.0735;0.0926;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1788;Dombeya;Goetzenii;Malvaceae;20.9000;-9999;-9999;21.3700;0.5000;13.0001;12.5976;0.1579;0.1599;0.0789;0.0800;Kahuzi;15.04.2018;15.05.2020;0;dead
KBPL11;4;1799;Xymalos;Monospora;Monimiaceae;24.1000;-9999;-9999;27.7400;0.5422;14.1073;14.7010;0.2444;0.3348;0.1222;0.1674;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1787;Dombeya;Goetzenii;Malvaceae;26.3000;-9999;-9999;28.1200;0.5000;14.7965;14.8128;0.2806;0.3201;0.1403;0.1600;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1793;Neoboutonia;Macrocalyx;Euphorbiaceae;33.3000;9.6000;12.0000;34.1700;0.3300;16.6773;16.4237;0.3332;0.3452;0.1666;0.1726;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1790;Cassipourea;Ruwensorensis;Rhizophoraceae;28.4000;-9999;-9999;31.4000;0.6504;15.4069;15.7232;0.4383;0.5439;0.2191;0.2719;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1797;Syzygium;Guineense;Myrtaceae;69.0000;11.6000;20.1000;73.4000;0.6097;22.1697;22.4098;3.3203;3.7858;1.6602;1.8929;Kahuzi;15.04.2018;15.05.2020;1;
KBPL11;4;1742;Cassipourea;Ruwensorensis;Rhizophoraceae;89.0000;-9999;22.9000;90.4500;0.6504;23.7602;23.7660;6.2190;6.4198;3.1095;3.2099;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;-9999;4357;Dombeya;Goetzenii;Malvaceae;-9999;-9999;-9999;20.0600;0.5000;-9999;12.1027;-9999;0.1359;-9999;0.0680;Kahuzi;-9999;15.05.2020;1;Newtree
KBPL12;1;1809;Neoboutonia;Macrocalyx;Euphorbiaceae;12.2000;-9999;-9999;15.2500;0.3300;9.1333;10.0528;0.0261;0.0443;0.0130;0.0221;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;1;1806;Oxyanthus;Speciosus;Rubiaceae;10.7000;-9999;-9999;11.2000;0.5250;8.2921;7.9708;0.0289;0.0304;0.0144;0.0152;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;1;1820;Cassipourea;Ruwensorensis;Rhizophoraceae;10.0000;-9999;-9999;10.8000;0.6504;7.8762;7.7433;0.0297;0.0339;0.0148;0.0170;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;1;1816;Cassipourea;Ruwensorensis;Rhizophoraceae;10.3000;-9999;10.7000;10.8000;0.6504;8.0564;7.7433;0.0321;0.0339;0.0161;0.0170;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;1;1814;Xymalos;Monospora;Monimiaceae;11.7000;-9999;-9999;14.0000;0.4837;8.8601;9.4499;0.0339;0.0512;0.0169;0.0256;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;1;1815;Rhitigynia;Sp;Rubiaceae;13.6000;-9999;-9999;14.8100;0.4837;9.8631;9.8443;0.0505;0.0595;0.0252;0.0297;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;1;1812;Xymalos;Monospora;Monimiaceae;14.1000;-9999;-9999;15.2500;0.4837;10.1120;10.0528;0.0555;0.0643;0.0277;0.0321;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;1;1810;Neoboutonia;Macrocalyx;Euphorbiaceae;17.7000;-9999;-9999;19.8000;0.3300;11.7450;12.0015;0.0689;0.0876;0.0345;0.0438;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;1;1813;Canthium;Sp;Rubiaceae;13.0000;-9999;-9999;13.2500;0.8387;9.5565;9.0720;0.0767;0.0756;0.0383;0.0378;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;1;1821;Cassipourea;Ruwensorensis;Rhizophoraceae;15.2000;-9999;-9999;17.7000;0.6504;10.6393;11.1462;0.0901;0.1270;0.0451;0.0635;Kahuzi;15.04.2018;15.05.2020;1;
KBPL12;1;1819;Cassipourea;Ruwensorensis;Rhizophoraceae;15.4000;-9999;-9999;18.0000;0.6504;10.7324;11.2727;0.0933;0.1327;0.0466;0.0663;Kahuzi;15.04.2018;15.05.2020;1;
